lat,lon,mwd,swh_typical,swh_rough,mwp_typical,mwp_rough,swh_typical_norm,swh_rough_norm
24.0,59.0,148.00912,0.6611477,1.1516426,5.708704,4.417817,0.26062343879505795,0.19280611768171588
24.0,59.5,166.84964,0.8254443,1.3233174,6.4128904,4.7522,0.34707764515422623,0.23127158174745135
24.0,60.0,176.9366,1.0047679,1.6970471,6.877455,5.0860863,0.4414392069359606,0.31500945465012875
24.0,60.5,183.05826,1.1507214,2.0619454,7.174459,5.312557,0.5182411591599921,0.3967685682649017
24.0,61.0,187.85008,1.243053,2.3178568,7.3335757,5.4639935,0.5668267696625179,0.45410806199107245
24.0,61.5,191.83267,1.2960325,2.4666188,7.401614,5.524332,0.5947050652904445,0.4874396709692677
24.0,62.0,195.6448,1.3324003,2.5671804,7.4353466,5.5238767,0.6138420873722126,0.5099715059383713
24.0,62.5,199.97876,1.3576539,2.6424696,7.453516,5.5114036,0.6271307050296604,0.5268408141599654
24.0,63.0,204.13007,1.3733984,2.7029278,7.4508758,5.452427,0.6354156257588238,0.5403870739017902
24.0,63.5,207.86171,1.3814569,2.7442327,7.4333835,5.4222994,0.6396560373156719,0.5496418328298304
24.0,64.0,211.22546,1.3864219,2.7822864,7.409429,5.4586215,0.6422686963985389,0.5581681557698607
24.0,64.5,214.15988,1.3910989,2.8016922,7.3762407,5.4347067,0.6447297397070171,0.5625162284310566
24.0,65.0,217.30128,1.3970644,2.8291912,7.3311353,5.386583,0.6478688825277593,0.5686776451530471
24.0,65.5,220.5708,1.4041092,2.852333,7.281371,5.3302503,0.6515759101666814,0.5738628102117286
24.0,66.0,223.98186,1.4060658,2.8577619,7.210823,5.2601843,0.6526054797591687,0.5750791850611701
24.0,66.5,227.40903,1.3902115,2.825255,7.114611,5.1771445,0.6442627857043073,0.5677956799020907
24.0,67.0,232.3652,1.3418356,2.7273245,6.981966,5.0718393,0.6188070178343935,0.5458533887554919
24.0,67.5,238.3552,1.1639023,2.3475878,6.6005683,4.829828,0.5251770319603167,0.46076959734900796
24.0,68.0,,,,,,,
24.0,68.5,,,,,,,
24.0,69.0,,,,,,,
24.0,69.5,,,,,,,
24.0,70.0,,,,,,,
24.0,70.5,,,,,,,
24.0,71.0,,,,,,,
24.0,71.5,,,,,,,
24.0,72.0,,,,,,,
24.0,72.5,,,,,,,
24.0,73.0,,,,,,,
24.0,73.5,,,,,,,
24.0,74.0,,,,,,,
24.0,74.5,,,,,,,
24.0,75.0,,,,,,,
24.0,75.5,,,,,,,
24.0,76.0,,,,,,,
24.0,76.5,,,,,,,
24.0,77.0,,,,,,,
24.0,77.5,,,,,,,
24.0,78.0,,,,,,,
24.0,78.5,,,,,,,
24.0,79.0,,,,,,,
24.0,79.5,,,,,,,
24.0,80.0,,,,,,,
24.0,80.5,,,,,,,
24.0,81.0,,,,,,,
24.0,81.5,,,,,,,
24.0,82.0,,,,,,,
24.0,82.5,,,,,,,
24.0,83.0,,,,,,,
24.0,83.5,,,,,,,
24.0,84.0,,,,,,,
24.0,84.5,,,,,,,
24.0,85.0,,,,,,,
24.0,85.5,,,,,,,
24.0,86.0,,,,,,,
24.0,86.5,,,,,,,
24.0,87.0,,,,,,,
24.0,87.5,,,,,,,
24.0,88.0,,,,,,,
24.0,88.5,,,,,,,
24.0,89.0,,,,,,,
24.0,89.5,,,,,,,
24.0,90.0,,,,,,,
24.0,90.5,,,,,,,
24.0,91.0,,,,,,,
24.0,91.5,,,,,,,
24.0,92.0,,,,,,,
24.0,92.5,,,,,,,
24.0,93.0,,,,,,,
24.0,93.5,,,,,,,
24.0,94.0,,,,,,,
24.0,94.5,,,,,,,
24.0,95.0,,,,,,,
24.0,95.5,,,,,,,
24.0,96.0,,,,,,,
24.0,96.5,,,,,,,
24.0,97.0,,,,,,,
24.0,97.5,,,,,,,
24.0,98.0,,,,,,,
24.0,98.5,,,,,,,
24.0,99.0,,,,,,,
24.0,99.5,,,,,,,
24.0,100.0,,,,,,,
23.5,50.0,,,,,,,
23.5,50.5,,,,,,,
23.5,51.0,,,,,,,
23.5,51.5,,,,,,,
23.5,52.0,,,,,,,
23.5,52.5,,,,,,,
23.5,53.0,,,,,,,
23.5,53.5,,,,,,,
23.5,54.0,,,,,,,
23.5,54.5,,,,,,,
23.5,55.0,,,,,,,
23.5,55.5,,,,,,,
23.5,56.0,,,,,,,
23.5,56.5,,,,,,,
23.5,57.0,,,,,,,
23.5,57.5,,,,,,,
23.5,58.0,,,,,,,
23.5,58.5,,,,,,,
23.5,59.0,124.115524,0.5419027,0.9296054,5.473391,4.347892,0.19787574193401886,0.1430564798246743
23.5,59.5,159.29701,0.7815135,1.2414445,6.3251977,4.6964664,0.32396091286371087,0.2129271318880673
23.5,60.0,175.10567,1.0251923,1.749517,6.8310747,5.059542,0.4521866764674315,0.32676584844913575
23.5,60.5,183.05931,1.2076697,2.2000215,7.1806026,5.374175,0.548207825644745,0.42770588999004633
23.5,61.0,188.46608,1.3007104,2.4660275,7.3333297,5.5424156,0.5971666104301993,0.4873071892114015
23.5,61.5,192.82611,1.3488213,2.612015,7.4117007,5.619682,0.6224829319341776,0.5200171489088348
23.5,62.0,196.64578,1.3785022,2.7102838,7.458251,5.6381497,0.63810130129241,0.542035243125761
23.5,62.5,200.74687,1.3967924,2.7810876,7.479887,5.603435,0.6477257351561602,0.5578995596897995
23.5,63.0,204.76012,1.4079016,2.838625,7.4814377,5.5531483,0.6535715049662791,0.5707913702317777
23.5,63.5,208.43712,1.4148302,2.8726895,7.464392,5.5173483,0.6572173719183875,0.5784238686667201
23.5,64.0,211.93478,1.4197586,2.8951564,7.4356475,5.5003204,0.6598107104971122,0.5834578015251922
23.5,64.5,215.04588,1.4225147,2.916235,7.406261,5.4784007,0.6612610028859689,0.588180669352997
23.5,65.0,218.37022,1.4272729,2.9461536,7.364229,5.4440846,0.6637648273107621,0.5948842463010295
23.5,65.5,221.96643,1.4344203,2.9703584,7.3178334,5.4011865,0.667525864540809,0.6003075580034885
23.5,66.0,225.55109,1.4411476,2.9904428,7.2721844,5.3422556,0.671065782364683,0.6048076641658486
23.5,66.5,229.02802,1.440015,2.9786303,7.210468,5.2547817,0.6704697949950233,0.6021609671120246
23.5,67.0,233.10146,1.4186972,2.9366164,7.1262827,5.183063,0.6592522350153651,0.5927473369146723
23.5,67.5,239.67682,1.3025091,2.67269,6.7391887,4.934899,0.5981130642175293,0.5336119674885226
23.5,68.0,238.77612,1.1776263,2.4176927,6.6753407,4.966512,0.532398697672563,0.4764772862864079
23.5,68.5,250.81905,0.75302756,1.4479607,5.4900475,3.9445589,0.3089713694592887,0.2591991636661674
23.5,69.0,,,,,,,
23.5,69.5,,,,,,,
23.5,70.0,,,,,,,
23.5,70.5,,,,,,,
23.5,71.0,,,,,,,
23.5,71.5,,,,,,,
23.5,72.0,,,,,,,
23.5,72.5,,,,,,,
23.5,73.0,,,,,,,
23.5,73.5,,,,,,,
23.5,74.0,,,,,,,
23.5,74.5,,,,,,,
23.5,75.0,,,,,,,
23.5,75.5,,,,,,,
23.5,76.0,,,,,,,
23.5,76.5,,,,,,,
23.5,77.0,,,,,,,
23.5,77.5,,,,,,,
23.5,78.0,,,,,,,
23.5,78.5,,,,,,,
23.5,79.0,,,,,,,
23.5,79.5,,,,,,,
23.5,80.0,,,,,,,
23.5,80.5,,,,,,,
23.5,81.0,,,,,,,
23.5,81.5,,,,,,,
23.5,82.0,,,,,,,
23.5,82.5,,,,,,,
23.5,83.0,,,,,,,
23.5,83.5,,,,,,,
23.5,84.0,,,,,,,
23.5,84.5,,,,,,,
23.5,85.0,,,,,,,
23.5,85.5,,,,,,,
23.5,86.0,,,,,,,
23.5,86.5,,,,,,,
23.5,87.0,,,,,,,
23.5,87.5,,,,,,,
23.5,88.0,,,,,,,
23.5,88.5,,,,,,,
23.5,89.0,,,,,,,
23.5,89.5,,,,,,,
23.5,90.0,,,,,,,
23.5,90.5,,,,,,,
23.5,91.0,,,,,,,
23.5,91.5,,,,,,,
23.5,92.0,,,,,,,
23.5,92.5,,,,,,,
23.5,93.0,,,,,,,
23.5,93.5,,,,,,,
23.5,94.0,,,,,,,
23.5,94.5,,,,,,,
23.5,95.0,,,,,,,
23.5,95.5,,,,,,,
23.5,96.0,,,,,,,
23.5,96.5,,,,,,,
23.5,97.0,,,,,,,
23.5,97.5,,,,,,,
23.5,98.0,,,,,,,
23.5,98.5,,,,,,,
23.5,99.0,,,,,,,
23.5,99.5,,,,,,,
23.5,100.0,,,,,,,
23.0,50.0,,,,,,,
23.0,50.5,,,,,,,
23.0,51.0,,,,,,,
23.0,51.5,,,,,,,
23.0,52.0,,,,,,,
23.0,52.5,,,,,,,
23.0,53.0,,,,,,,
23.0,53.5,,,,,,,
23.0,54.0,,,,,,,
23.0,54.5,,,,,,,
23.0,55.0,,,,,,,
23.0,55.5,,,,,,,
23.0,56.0,,,,,,,
23.0,56.5,,,,,,,
23.0,57.0,,,,,,,
23.0,57.5,,,,,,,
23.0,58.0,,,,,,,
23.0,58.5,,,,,,,
23.0,59.0,107.99071,0.39318475,0.68854,5.465399,4.3677816,0.11961912197968926,0.08904335997723557
23.0,59.5,150.53488,0.6746489,1.0856059,6.2561493,4.6651287,0.2677278641753504,0.17800993529047396
23.0,60.0,173.27872,1.0375608,1.8269818,6.7336235,5.0337386,0.45869511447806444,0.3441226147515887
23.0,60.5,183.37982,1.2789156,2.4068773,7.1509395,5.411049,0.5856980093545113,0.4740539919387922
23.0,61.0,189.47038,1.3678104,2.678269,7.3200836,5.5529556,0.6324751453946348,0.534861996978067
23.0,61.5,193.8709,1.4030586,2.7965405,7.4135704,5.623719,0.6510230802867941,0.5613619276955832
23.0,62.0,197.72142,1.4237548,2.8786259,7.4701595,5.626045,0.6619135717320449,0.5797539748316846
23.0,62.5,201.48717,1.4366361,2.9415271,7.5038543,5.6134624,0.6686918067826637,0.5938476299657898
23.0,63.0,205.12576,1.4429443,2.9800334,7.5190616,5.599037,0.6720112324894602,0.6024753441866387
23.0,63.5,208.71309,1.4468347,2.9966977,7.5077763,5.5863395,0.6740583904527101,0.6062091395358572
23.0,64.0,212.09016,1.4497167,3.0129175,7.479775,5.554493,0.6755749245700545,0.6098433598864215
23.0,64.5,215.30096,1.4520057,3.05244,7.446576,5.5384464,0.6767794450912841,0.6186987504185713
23.0,65.0,218.69354,1.4558764,3.0826206,7.409185,5.493141,0.6788161900555484,0.6254610360165614
23.0,65.5,222.53969,1.4625518,3.1005735,7.3668656,5.4363403,0.6823288835326764,0.6294835668098393
23.0,66.0,226.27985,1.4705614,3.1146262,7.329795,5.392429,0.6865435762366079,0.6326321987817728
23.0,66.5,229.94234,1.476706,3.119832,7.294231,5.3102727,0.6897769378794981,0.6337986258716961
23.0,67.0,233.99883,1.4700058,3.0885417,7.245561,5.2391376,0.6862511967891831,0.626787723297452
23.0,67.5,239.48022,1.3919635,2.8977323,7.065141,5.138484,0.6451847124880024,0.584034951892929
23.0,68.0,242.79254,1.3204521,2.754877,6.9373474,5.133401,0.6075548314966622,0.5520268249918049
23.0,68.5,246.80798,1.176414,2.4933696,6.612274,4.873429,0.5317608073913224,0.49343345553150636
23.0,69.0,253.02158,0.77424246,1.5884821,5.8033457,3.9060545,0.32013482575445784,0.2906843882741972
23.0,69.5,,,,,,,
23.0,70.0,,,,,,,
23.0,70.5,,,,,,,
23.0,71.0,,,,,,,
23.0,71.5,,,,,,,
23.0,72.0,,,,,,,
23.0,72.5,,,,,,,
23.0,73.0,,,,,,,
23.0,73.5,,,,,,,
23.0,74.0,,,,,,,
23.0,74.5,,,,,,,
23.0,75.0,,,,,,,
23.0,75.5,,,,,,,
23.0,76.0,,,,,,,
23.0,76.5,,,,,,,
23.0,77.0,,,,,,,
23.0,77.5,,,,,,,
23.0,78.0,,,,,,,
23.0,78.5,,,,,,,
23.0,79.0,,,,,,,
23.0,79.5,,,,,,,
23.0,80.0,,,,,,,
23.0,80.5,,,,,,,
23.0,81.0,,,,,,,
23.0,81.5,,,,,,,
23.0,82.0,,,,,,,
23.0,82.5,,,,,,,
23.0,83.0,,,,,,,
23.0,83.5,,,,,,,
23.0,84.0,,,,,,,
23.0,84.5,,,,,,,
23.0,85.0,,,,,,,
23.0,85.5,,,,,,,
23.0,86.0,,,,,,,
23.0,86.5,,,,,,,
23.0,87.0,,,,,,,
23.0,87.5,,,,,,,
23.0,88.0,,,,,,,
23.0,88.5,,,,,,,
23.0,89.0,,,,,,,
23.0,89.5,,,,,,,
23.0,90.0,,,,,,,
23.0,90.5,,,,,,,
23.0,91.0,,,,,,,
23.0,91.5,,,,,,,
23.0,92.0,,,,,,,
23.0,92.5,,,,,,,
23.0,93.0,,,,,,,
23.0,93.5,,,,,,,
23.0,94.0,,,,,,,
23.0,94.5,,,,,,,
23.0,95.0,,,,,,,
23.0,95.5,,,,,,,
23.0,96.0,,,,,,,
23.0,96.5,,,,,,,
23.0,97.0,,,,,,,
23.0,97.5,,,,,,,
23.0,98.0,,,,,,,
23.0,98.5,,,,,,,
23.0,99.0,,,,,,,
23.0,99.5,,,,,,,
23.0,100.0,,,,,,,
22.5,50.0,,,,,,,
22.5,50.5,,,,,,,
22.5,51.0,,,,,,,
22.5,51.5,,,,,,,
22.5,52.0,,,,,,,
22.5,52.5,,,,,,,
22.5,53.0,,,,,,,
22.5,53.5,,,,,,,
22.5,54.0,,,,,,,
22.5,54.5,,,,,,,
22.5,55.0,,,,,,,
22.5,55.5,,,,,,,
22.5,56.0,,,,,,,
22.5,56.5,,,,,,,
22.5,57.0,,,,,,,
22.5,57.5,,,,,,,
22.5,58.0,,,,,,,
22.5,58.5,,,,,,,
22.5,59.0,,,,,,,
22.5,59.5,,,,,,,
22.5,60.0,172.366,1.106648,2.0213962,6.752713,5.0677104,0.49504934036474224,0.38768309751858665
22.5,60.5,183.91977,1.361082,2.675485,7.169835,5.442248,0.6289346002816654,0.5342382108947589
22.5,61.0,189.7292,1.4237908,2.8613627,7.322491,5.59893,0.6619325158627298,0.5758859882825628
22.5,61.5,194.1393,1.4515208,2.967716,7.424811,5.6408763,0.676524263887224,0.5997155034379917
22.5,62.0,198.22289,1.4666381,3.0324786,7.4870634,5.6724,0.6844791050943214,0.6142262090090573
22.5,62.5,201.73941,1.4745127,3.086803,7.530246,5.6593914,0.6886227886726394,0.6263981307732106
22.5,63.0,205.05287,1.4779583,3.1238854,7.5505533,5.631771,0.6904359050743485,0.6347068203739075
22.5,63.5,208.40631,1.4798578,3.1324797,7.5450115,5.6076117,0.6914354275191601,0.6366324534085063
22.5,64.0,211.56644,1.4809381,3.1467438,7.525037,5.5705333,0.692003876897526,0.6398284689769024
22.5,64.5,214.783,1.483378,3.18992,7.49131,5.5444927,0.6932878122182492,0.6495025219845765
22.5,65.0,218.38678,1.487077,3.2084553,7.454014,5.501407,0.6952342275527577,0.6536555579933653
22.5,65.5,222.44432,1.4927797,3.2177672,7.4166603,5.4542108,0.6982350531279363,0.6557419854195679
22.5,66.0,226.50462,1.5008341,3.2355144,7.380965,5.3954372,0.7024733319018596,0.6597184146979108
22.5,66.5,230.60573,1.5084108,3.2352629,7.3549476,5.3236146,0.7064602559352056,0.659662056530754
22.5,67.0,234.88239,1.5118504,3.2445874,7.3351235,5.2610526,0.7082701731625275,0.6617513152203304
22.5,67.5,238.69595,1.5002352,3.2294016,7.301308,5.21213,0.7021581818602672,0.6583487776858411
22.5,68.0,242.21765,1.4602307,3.1627626,7.2384133,5.2326083,0.6811074889347771,0.6434176562138048
22.5,68.5,246.34023,1.3410214,2.9238765,7.0222297,5.154326,0.6183785793821491,0.5898928358132274
22.5,69.0,259.63208,0.8885721,1.8388469,5.9647717,4.149182,0.3802960214879134,0.34678111763948066
22.5,69.5,,,,,,,
22.5,70.0,,,,,,,
22.5,70.5,,,,,,,
22.5,71.0,,,,,,,
22.5,71.5,,,,,,,
22.5,72.0,,,,,,,
22.5,72.5,,,,,,,
22.5,73.0,,,,,,,
22.5,73.5,,,,,,,
22.5,74.0,,,,,,,
22.5,74.5,,,,,,,
22.5,75.0,,,,,,,
22.5,75.5,,,,,,,
22.5,76.0,,,,,,,
22.5,76.5,,,,,,,
22.5,77.0,,,,,,,
22.5,77.5,,,,,,,
22.5,78.0,,,,,,,
22.5,78.5,,,,,,,
22.5,79.0,,,,,,,
22.5,79.5,,,,,,,
22.5,80.0,,,,,,,
22.5,80.5,,,,,,,
22.5,81.0,,,,,,,
22.5,81.5,,,,,,,
22.5,82.0,,,,,,,
22.5,82.5,,,,,,,
22.5,83.0,,,,,,,
22.5,83.5,,,,,,,
22.5,84.0,,,,,,,
22.5,84.5,,,,,,,
22.5,85.0,,,,,,,
22.5,85.5,,,,,,,
22.5,86.0,,,,,,,
22.5,86.5,,,,,,,
22.5,87.0,,,,,,,
22.5,87.5,,,,,,,
22.5,88.0,,,,,,,
22.5,88.5,,,,,,,
22.5,89.0,,,,,,,
22.5,89.5,,,,,,,
22.5,90.0,,,,,,,
22.5,90.5,,,,,,,
22.5,91.0,197.35988,0.41135573,0.9981653,4.4001446,3.4103625,0.12918084261611418,0.15841800674958498
22.5,91.5,199.7905,0.5422411,1.2898778,5.878183,4.5964437,0.19805379794378397,0.2237790972993507
22.5,92.0,,,,,,,
22.5,92.5,,,,,,,
22.5,93.0,,,,,,,
22.5,93.5,,,,,,,
22.5,94.0,,,,,,,
22.5,94.5,,,,,,,
22.5,95.0,,,,,,,
22.5,95.5,,,,,,,
22.5,96.0,,,,,,,
22.5,96.5,,,,,,,
22.5,97.0,,,,,,,
22.5,97.5,,,,,,,
22.5,98.0,,,,,,,
22.5,98.5,,,,,,,
22.5,99.0,,,,,,,
22.5,99.5,,,,,,,
22.5,100.0,,,,,,,
22.0,50.0,,,,,,,
22.0,50.5,,,,,,,
22.0,51.0,,,,,,,
22.0,51.5,,,,,,,
22.0,52.0,,,,,,,
22.0,52.5,,,,,,,
22.0,53.0,,,,,,,
22.0,53.5,,,,,,,
22.0,54.0,,,,,,,
22.0,54.5,,,,,,,
22.0,55.0,,,,,,,
22.0,55.5,,,,,,,
22.0,56.0,,,,,,,
22.0,56.5,,,,,,,
22.0,57.0,,,,,,,
22.0,57.5,,,,,,,
22.0,58.0,,,,,,,
22.0,58.5,,,,,,,
22.0,59.0,,,,,,,
22.0,59.5,,,,,,,
22.0,60.0,172.07907,1.2520891,2.4640481,7.1210537,5.323244,0.5715816837355167,0.48686369584293143
22.0,60.5,183.88449,1.41417,2.8650706,7.267026,5.5123887,0.656869979217285,0.576716777112537
22.0,61.0,189.4473,1.462344,3.0164955,7.3827014,5.639275,0.6822195470433262,0.6106450347817033
22.0,61.5,193.29543,1.4870638,3.1036935,7.4688635,5.693466,0.6952272646437974,0.6301826217628385
22.0,62.0,197.15804,1.5009485,3.1523254,7.5295663,5.6985965,0.7025335516550302,0.641079086087147
22.0,62.5,200.98651,1.507624,3.1975012,7.5696077,5.6831284,0.7060462451321582,0.651201173168702
22.0,63.0,204.41383,1.5098572,3.2313817,7.5888095,5.651404,0.7072213457948076,0.658792431314502
22.0,63.5,207.47514,1.511438,3.2636592,7.5864773,5.631299,0.708053193864385,0.6660245463723447
22.0,64.0,210.52745,1.5135664,3.3053954,7.5644355,5.6033077,0.7091731558155376,0.6753759421955381
22.0,64.5,213.80414,1.5159831,3.3272128,7.5347524,5.5620904,0.7104448589988981,0.680264358800612
22.0,65.0,217.67007,1.519299,3.3372915,7.4997067,5.517868,0.7121897263470139,0.6825225851515314
22.0,65.5,222.09256,1.5244843,3.3445008,7.462694,5.487589,0.7149182457258246,0.6841379010363539
22.0,66.0,226.54523,1.5312002,3.3594575,7.4352612,5.470776,0.718452204303291,0.6874891018896699
22.0,66.5,231.04796,1.5383178,3.3541813,7.41889,5.3991504,0.7221975593059498,0.6863069158809683
22.0,67.0,235.3483,1.5442414,3.3740792,7.4113564,5.3298335,0.7253146215505294,0.6907652475535497
22.0,67.5,239.18523,1.5446652,3.3747416,7.4094253,5.299768,0.725537622823989,0.6909136484903854
22.0,68.0,242.90268,1.5204893,3.3218527,7.3438807,5.286294,0.712816074508897,0.6790633689295034
22.0,68.5,244.04103,1.4631493,3.207985,7.3629727,5.38888,0.6826432808273541,0.6535501602077726
22.0,69.0,246.05898,1.2475477,2.7389677,7.119222,5.179013,0.5691919631971997,0.5484621575641204
22.0,69.5,,,,,,,
22.0,70.0,,,,,,,
22.0,70.5,,,,,,,
22.0,71.0,,,,,,,
22.0,71.5,,,,,,,
22.0,72.0,,,,,,,
22.0,72.5,217.90924,0.319803,0.6978002,4.1867175,3.0306878,0.08100504007969582,0.09111820860464076
22.0,73.0,,,,,,,
22.0,73.5,,,,,,,
22.0,74.0,,,,,,,
22.0,74.5,,,,,,,
22.0,75.0,,,,,,,
22.0,75.5,,,,,,,
22.0,76.0,,,,,,,
22.0,76.5,,,,,,,
22.0,77.0,,,,,,,
22.0,77.5,,,,,,,
22.0,78.0,,,,,,,
22.0,78.5,,,,,,,
22.0,79.0,,,,,,,
22.0,79.5,,,,,,,
22.0,80.0,,,,,,,
22.0,80.5,,,,,,,
22.0,81.0,,,,,,,
22.0,81.5,,,,,,,
22.0,82.0,,,,,,,
22.0,82.5,,,,,,,
22.0,83.0,,,,,,,
22.0,83.5,,,,,,,
22.0,84.0,,,,,,,
22.0,84.5,,,,,,,
22.0,85.0,,,,,,,
22.0,85.5,,,,,,,
22.0,86.0,,,,,,,
22.0,86.5,,,,,,,
22.0,87.0,,,,,,,
22.0,87.5,,,,,,,
22.0,88.0,189.02214,0.32457802,0.5841381,5.9297457,4.2269187,0.08351769359850851,0.06565107468781298
22.0,88.5,,,,,,,
22.0,89.0,,,,,,,
22.0,89.5,192.18304,0.3758282,0.68451524,8.0855465,6.1234317,0.11048596525332788,0.08814157588266289
22.0,90.0,194.69975,0.45531997,0.9034726,7.741962,6.026308,0.1523151860479865,0.13720116006743135
22.0,90.5,196.74712,0.44547454,0.9299331,6.910954,5.2680564,0.14713443677248972,0.1431298923471532
22.0,91.0,197.91493,0.7944303,1.7738777,6.916342,5.497641,0.3307578411293763,0.33222412358325737
22.0,91.5,205.08894,0.9554784,2.1605408,7.4995317,6.0269575,0.4155026847032355,0.4188598479690363
22.0,92.0,220.98274,0.51366603,1.1551641,5.93235,4.614418,0.18301736467947127,0.1935951587319431
22.0,92.5,,,,,,,
22.0,93.0,,,,,,,
22.0,93.5,,,,,,,
22.0,94.0,,,,,,,
22.0,94.5,,,,,,,
22.0,95.0,,,,,,,
22.0,95.5,,,,,,,
22.0,96.0,,,,,,,
22.0,96.5,,,,,,,
22.0,97.0,,,,,,,
22.0,97.5,,,,,,,
22.0,98.0,,,,,,,
22.0,98.5,,,,,,,
22.0,99.0,,,,,,,
22.0,99.5,,,,,,,
22.0,100.0,,,,,,,
21.5,50.0,,,,,,,
21.5,50.5,,,,,,,
21.5,51.0,,,,,,,
21.5,51.5,,,,,,,
21.5,52.0,,,,,,,
21.5,52.5,,,,,,,
21.5,53.0,,,,,,,
21.5,53.5,,,,,,,
21.5,54.0,,,,,,,
21.5,54.5,,,,,,,
21.5,55.0,,,,,,,
21.5,55.5,,,,,,,
21.5,56.0,,,,,,,
21.5,56.5,,,,,,,
21.5,57.0,,,,,,,
21.5,57.5,,,,,,,
21.5,58.0,,,,,,,
21.5,58.5,,,,,,,
21.5,59.0,,,,,,,
21.5,59.5,164.3993,1.2220466,2.4702854,7.248004,5.402644,0.555773057594611,0.4882612181282295
21.5,60.0,173.32002,1.3662333,2.82446,7.3255515,5.500349,0.6316453046501631,0.5676175774098624
21.5,60.5,181.88365,1.4479471,3.044655,7.416388,5.616224,0.6746437766366553,0.6169544785000838
21.5,61.0,187.84677,1.490127,3.1677694,7.488952,5.664494,0.6968391467036616,0.6445394775505755
21.5,61.5,192.03777,1.5152138,3.248625,7.5500126,5.6640224,0.710040069345555,0.6626559839983405
21.5,62.0,195.62839,1.5297272,3.2900429,7.589962,5.6710434,0.7176771258968587,0.6719360640365534
21.5,62.5,199.3187,1.5365027,3.3221743,7.620071,5.659515,0.7212424489291015,0.679135432595375
21.5,63.0,202.89453,1.539961,3.3469868,7.6325545,5.6438956,0.7230622145952232,0.6846949120400924
21.5,63.5,206.08316,1.5434852,3.3946836,7.6244297,5.6360765,0.7249166693483275,0.6953818628747431
21.5,64.0,209.21002,1.5474277,3.4287314,7.5981708,5.599425,0.7269912398450521,0.7030106219052297
21.5,64.5,212.61472,1.5506773,3.4614613,7.566697,5.5739403,0.7287012299194567,0.7103440748238271
21.5,65.0,216.94656,1.5536636,3.4739432,7.5326114,5.5445986,0.7302726518326595,0.7131407754163965
21.5,65.5,221.73189,1.5577706,3.4736514,7.5034013,5.5352755,0.7324337882245667,0.7130753892584819
21.5,66.0,226.49486,1.5629432,3.4742641,7.486055,5.5075345,0.7351556583389648,0.7132126788220772
21.5,66.5,231.12575,1.5685863,3.4720073,7.480957,5.4630017,0.7381251194593671,0.7127070044995119
21.5,67.0,235.51053,1.5746672,3.4625485,7.480339,5.4392242,0.7413249211356467,0.7105876703140973
21.5,67.5,239.28839,1.5774479,3.462457,7.4907956,5.422739,0.7427881356798713,0.7105671570096536
21.5,68.0,242.4279,1.5699219,3.4491682,7.4923663,5.3945923,0.7388278714330853,0.7075896829216731
21.5,68.5,244.74185,1.5437472,3.3838027,7.482915,5.4051585,0.7250545474915242,0.6929438780096221
21.5,69.0,244.79251,1.4858973,3.284728,7.5125394,5.4307942,0.6946134622638249,0.6707452239775394
21.5,69.5,244.24318,1.2697403,2.8810058,7.4405155,5.5815554,0.5808698906440647,0.5802872139070963
21.5,70.0,,,,,,,
21.5,70.5,,,,,,,
21.5,71.0,,,,,,,
21.5,71.5,,,,,,,
21.5,72.0,,,,,,,
21.5,72.5,221.23877,0.5823165,1.2689087,5.5593586,3.8460534,0.21914181457045784,0.21908077599079578
21.5,73.0,,,,,,,
21.5,73.5,,,,,,,
21.5,74.0,,,,,,,
21.5,74.5,,,,,,,
21.5,75.0,,,,,,,
21.5,75.5,,,,,,,
21.5,76.0,,,,,,,
21.5,76.5,,,,,,,
21.5,77.0,,,,,,,
21.5,77.5,,,,,,,
21.5,78.0,,,,,,,
21.5,78.5,,,,,,,
21.5,79.0,,,,,,,
21.5,79.5,,,,,,,
21.5,80.0,,,,,,,
21.5,80.5,,,,,,,
21.5,81.0,,,,,,,
21.5,81.5,,,,,,,
21.5,82.0,,,,,,,
21.5,82.5,,,,,,,
21.5,83.0,,,,,,,
21.5,83.5,,,,,,,
21.5,84.0,,,,,,,
21.5,84.5,,,,,,,
21.5,85.0,,,,,,,
21.5,85.5,,,,,,,
21.5,86.0,,,,,,,
21.5,86.5,,,,,,,
21.5,87.0,,,,,,,
21.5,87.5,181.67517,0.8448187,1.4617379,7.4027743,5.741627,0.35727262981481234,0.2622860687545467
21.5,88.0,188.0682,0.8357242,1.4937073,7.397501,5.614679,0.35248700994058757,0.26944913838011414
21.5,88.5,191.89513,0.9236447,1.7115932,7.6581464,5.8559914,0.39875152533184693,0.3182686394437978
21.5,89.0,192.0282,0.99065655,1.9095926,8.077513,6.355679,0.43401370363212305,0.3626323997079872
21.5,89.5,194.10712,1.1412383,2.2242904,8.580229,6.8637605,0.5132510744050806,0.4331435716896286
21.5,90.0,198.20258,1.1484407,2.3543954,8.319174,6.7088175,0.5170410296624313,0.46229490042657057
21.5,90.5,201.07968,1.0903225,2.2934399,8.182645,6.5995135,0.48645874165932895,0.44863720643196
21.5,91.0,203.97311,1.1400594,2.4816027,8.10058,6.668059,0.5126306854896051,0.49079696170984055
21.5,91.5,210.73373,1.1135366,2.4237983,7.982197,6.606981,0.49867419313215045,0.477845320696568
21.5,92.0,,,,,,,
21.5,92.5,,,,,,,
21.5,93.0,,,,,,,
